LIGHT,2016 04 07 22:26:23,0426
LIGHT,2016 04 07 22:26:24,0423
LIGHT,2016 04 07 22:26:24,0423
LIGHT,2016 04 07 22:26:25,0423
LIGHT,2016 04 07 22:26:26,0423
LIGHT,2016 04 07 22:26:27,0423
LIGHT,2016 04 07 22:26:28,0423
LIGHT,2016 04 07 22:26:29,0421
LIGHT,2016 04 07 22:26:29,0421
LIGHT,2016 04 07 22:26:30,0424
LIGHT,2016 04 07 22:26:30,0424
LIGHT,2016 04 07 22:26:31,0423
LIGHT,2016 04 07 22:26:31,0423
LIGHT,2016 04 07 22:26:32,0423
LIGHT,2016 04 07 22:26:32,0424
LIGHT,2016 04 07 22:26:33,0424
LIGHT,2016 04 07 22:26:33,0423
LIGHT,2016 04 07 22:26:33,0423
LIGHT,2016 04 07 22:26:34,0421
LIGHT,2016 04 07 22:26:34,0421
LIGHT,2016 04 07 22:26:35,0423
LIGHT,2016 04 07 22:26:35,0423
LIGHT,2016 04 07 22:26:36,0423
LIGHT,2016 04 07 22:26:37,0423
LIGHT,2016 04 07 22:26:38,0422
LIGHT,2016 04 07 22:26:38,0422
LIGHT,2016 04 07 22:26:39,0423
LIGHT,2016 04 07 22:26:39,0423
LIGHT,2016 04 07 22:26:40,0424
LIGHT,2016 04 07 22:26:40,0424
LIGHT,2016 04 07 22:26:41,0424
LIGHT,2016 04 07 22:26:42,0425
LIGHT,2016 04 07 22:26:42,0425
LIGHT,2016 04 07 22:26:43,0423
LIGHT,2016 04 07 22:26:43,0423
LIGHT,2016 04 07 22:26:44,0423
LIGHT,2016 04 07 22:26:45,0423
LIGHT,2016 04 07 22:26:46,0423
LIGHT,2016 04 07 22:26:47,0423
LIGHT,2016 04 07 22:26:48,0423
LIGHT,2016 04 07 22:26:49,0423
LIGHT,2016 04 07 22:26:50,0424
LIGHT,2016 04 07 22:26:50,0424
LIGHT,2016 04 07 22:26:51,0423
LIGHT,2016 04 07 22:26:51,0423
LIGHT,2016 04 07 22:26:52,0423
LIGHT,2016 04 07 22:26:53,0423
LIGHT,2016 04 07 22:26:54,0424
LIGHT,2016 04 07 22:26:54,0424
LIGHT,2016 04 07 22:26:55,0423
LIGHT,2016 04 07 22:26:55,0423
LIGHT,2016 04 07 22:26:56,0424
LIGHT,2016 04 07 22:26:56,0424
LIGHT,2016 04 07 22:26:57,0424
LIGHT,2016 04 07 22:26:58,0423
LIGHT,2016 04 07 22:26:58,0423
LIGHT,2016 04 07 22:26:59,0423
LIGHT,2016 04 07 22:27:00,0423
LIGHT,2016 04 07 22:27:01,0423
LIGHT,2016 04 07 22:27:02,0423
LIGHT,2016 04 07 22:27:03,0424
LIGHT,2016 04 07 22:27:03,0424
LIGHT,2016 04 07 22:27:04,0423
LIGHT,2016 04 07 22:27:04,0423
LIGHT,2016 04 07 22:27:05,0424
LIGHT,2016 04 07 22:27:05,0424
LIGHT,2016 04 07 22:27:06,0423
LIGHT,2016 04 07 22:27:06,0423
LIGHT,2016 04 07 22:27:07,0423
LIGHT,2016 04 07 22:27:08,0423
LIGHT,2016 04 07 22:27:09,0423
LIGHT,2016 04 07 22:27:10,0423
LIGHT,2016 04 07 22:27:11,0424
LIGHT,2016 04 07 22:27:11,0424
LIGHT,2016 04 07 22:27:12,0422
LIGHT,2016 04 07 22:27:12,0422
LIGHT,2016 04 07 22:27:13,0424
LIGHT,2016 04 07 22:27:13,0424
LIGHT,2016 04 07 22:27:14,0422
LIGHT,2016 04 07 22:27:14,0422
LIGHT,2016 04 07 22:27:15,0423
LIGHT,2016 04 07 22:27:15,0423
LIGHT,2016 04 07 22:27:16,0424
LIGHT,2016 04 07 22:27:16,0424
LIGHT,2016 04 07 22:27:17,0423
LIGHT,2016 04 07 22:27:17,0423
LIGHT,2016 04 07 22:27:18,0423
LIGHT,2016 04 07 22:27:19,0423
LIGHT,2016 04 07 22:27:20,0423
LIGHT,2016 04 07 22:27:21,0423
LIGHT,2016 04 07 22:27:22,0423
LIGHT,2016 04 07 22:27:23,0423
LIGHT,2016 04 07 22:27:24,0423
LIGHT,2016 04 07 22:27:25,0424
LIGHT,2016 04 07 22:27:25,0424
LIGHT,2016 04 07 22:27:26,0423
LIGHT,2016 04 07 22:27:26,0423
LIGHT,2016 04 07 22:27:27,0425
LIGHT,2016 04 07 22:27:27,0425
LIGHT,2016 04 07 22:27:28,0423
LIGHT,2016 04 07 22:27:28,0423
LIGHT,2016 04 07 22:27:29,0424
LIGHT,2016 04 07 22:27:29,0424
LIGHT,2016 04 07 22:27:30,0423
LIGHT,2016 04 07 22:27:30,0423
LIGHT,2016 04 07 22:27:31,0422
LIGHT,2016 04 07 22:27:31,0422
